8id,commentaries
14481,White resigns
26142,White resigns
65594,White resigns
80960,White resigns
31476,White resigns
31099,White resigns
45698,White resigns
34530,White resigns
37698,White resigns
68716,White resigns
37092,White resigns
75123,White resigns
3719,White resigns
73460,White resigns
58012,White resigns
38946,White resigns
8963,White resigns
9731,White resigns
29080,White resigns
62411,White resigns
24412,White resigns
72696,White resigns
581,White resigns
50949,White resigns
71032,White resigns
39617,White resigns
23670,White resigns
56909,White resigns
52011,White resigns
38513,White resigns
44109,White resigns
18712,White resigns
9901,White resigns
79185,White resigns
39016,White resigns
74477,White resigns
4876,White resigns
42618,White resigns
16499,White resigns
18859,White resigns
45247,White resigns
30473,White resigns
6373,White resigns
10345,White resigns
71139,White resigns
57596,White resigns
46028,White resigns
35660,White resigns
61038,White resigns
63268,White resigns
40175,White resigns
38203,White resigns
61654,White resigns
46926,White resigns
6497,White resigns
18536,White resigns
19368,White resigns
67412,White resigns
29271,White resigns
55127,White resigns
48369,White resigns
64877,White resigns
74431,White resigns
37457,White resigns
63009,White resigns
13256,White resigns
72485,White resigns
59943,White resigns
50804,White resigns
78381,White resigns
72312,White resigns
77762,White resigns
41886,White resigns
9504,White resigns
8549,White resigns
22723,White resigns
34999,White resigns
78048,White resigns
48140,White resigns
14025,White resigns
68423,White resigns
7127,White resigns
16348,White resigns
42504,White resigns
27210,White resigns
69186,White resigns
62692,White resigns
53064,White resigns
34012,White resigns
26922,White resigns
50593,White resigns
21528,White resigns
56400,White resigns
26861,White resigns
63148,White resigns
18747,White resigns
4008,White resigns
49979,White resigns
4783,White resigns
64195,White resigns
70800,White resigns
4897,White resigns
14910,White resigns
52953,White resigns
41906,White resigns
70576,White resigns
20736,White resigns
77847,White resigns
51469,White resigns
38295,White resigns
72168,White resigns
46880,White resigns
68677,White resigns
36516,White resigns
51968,White resigns
45357,White resigns
54329,White resigns
30513,White resigns
10213,White resigns
20153,White resigns
42523,White resigns
33610,White resigns
53047,White resigns
73521,White resigns
7012,White resigns
15387,White resigns
65996,White resigns
39246,White resigns
59653,White resigns
73091,White resigns
61890,White resigns
46666,White resigns
69157,White resigns
11671,White resigns
77373,White resigns
15136,White resigns
36989,White resigns
12339,White resigns
67252,White resigns
29694,White resigns
24464,White resigns
36200,White resigns
9440,White resigns
75159,White resigns
43569,White resigns
67797,White resigns
60321,White resigns
79771,White resigns
78922,White resigns
32429,White resigns
28687,White resigns
18266,White resigns
28534,White resigns
14858,White resigns
28280,White resigns
26993,White resigns
47134,White resigns
69842,White resigns
72925,White resigns
69599,White resigns
3716,White resigns
75545,White resigns
18717,White resigns
53915,White resigns
17833,White resigns
69131,White resigns
180,White resigns
39690,White resigns
38935,White resigns
77405,White resigns
35868,White resigns
8820,White resigns
41240,White resigns
55313,White resigns
22430,White resigns
69516,White resigns
24980,White resigns
2029,White resigns
45131,White resigns
75364,White resigns
46321,White resigns
49013,White resigns
21147,White resigns
16606,White resigns
30219,White resigns
4822,White resigns
25315,White resigns
27055,White resigns
39482,White resigns
30390,White resigns
52796,White resigns
32693,White resigns
77739,White resigns
39306,White resigns
50835,White resigns
79223,White resigns
34095,White resigns
79005,White resigns
37555,White resigns
34036,White resigns
74865,White resigns
41302,White resigns
6051,White resigns
63645,White resigns
10277,White resigns
24171,White resigns
59651,White resigns
33260,White resigns
13159,White resigns
4260,White resigns
59100,White resigns
51235,White resigns
28292,White resigns
36179,White resigns
14398,White resigns
40439,White resigns
73204,White resigns
32340,White resigns
26664,White resigns
78137,White resigns
67850,White resigns
4816,White resigns
72134,White resigns
72190,White resigns
65379,White resigns
913,White resigns
65345,White resigns
37,White resigns
18167,White resigns
39647,White resigns
40485,White resigns
42445,White resigns
59146,White resigns
11099,White resigns
19327,White resigns
23612,White resigns
14038,White resigns
30280,White resigns
47604,White resigns
75832,White resigns
6365,White resigns
38733,White resigns
45218,White resigns
60589,White resigns
59309,White resigns
56773,White resigns
48925,White resigns
58234,White resigns
25822,White resigns
56865,White resigns
16415,White resigns
71593,White resigns
43311,White resigns
29784,White resigns
51517,White resigns
38997,White resigns
65809,White resigns
52443,White resigns
49283,White resigns
79634,White resigns
6017,White resigns
21256,White resigns
75989,White resigns
10888,White resigns
11096,White resigns
481,White resigns
52870,White resigns
31538,White resigns
16951,White resigns
4782,White resigns
56582,White resigns
44049,White resigns
24357,White resigns
50076,White resigns
65019,White resigns
47733,White resigns
55654,White resigns
5812,White resigns
5155,White resigns
54233,White resigns
58288,White resigns
27734,White resigns
52934,White resigns
26255,White resigns
31210,White resigns
40781,White resigns
27145,White resigns
9623,White resigns
15314,White resigns
20172,White resigns
77439,White resigns
47988,White resigns
78270,White resigns
2351,White resigns
71921,White resigns
15905,White resigns
22226,White resigns
42786,White resigns
5960,White resigns
22752,White resigns
1307,White resigns
43948,White resigns
77330,White resigns
79379,White resigns
1587,White resigns
52246,White resigns
32696,White resigns
50473,White resigns
57143,White resigns
13454,White resigns
14327,White resigns
55895,White resigns
27426,White resigns
13095,White resigns
11752,White resigns
69778,White resigns
10287,White resigns
50636,White resigns
24166,White resigns
19702,White resigns
34318,White resigns
31393,White resigns
43175,White resigns
24988,White resigns
8576,White resigns
36261,White resigns
80422,White resigns
36046,White resigns
7919,White resigns
9016,White resigns
10779,White resigns
74613,White resigns
46974,White resigns
17299,White resigns
61783,White resigns
61873,White resigns
32382,White resigns
30636,White resigns
36493,White resigns
45803,White resigns
31392,White resigns
413,White resigns
60744,White resigns
309,White resigns
26812,White resigns
13942,White resigns
73728,White resigns
34965,White resigns
73778,White resigns
49049,White resigns
2702,White resigns
78117,White resigns
48378,White resigns
68624,White resigns
5139,White resigns
11827,White resigns
69052,White resigns
67745,White resigns
17806,White resigns
62906,White resigns
62376,White resigns
55317,White resigns
7354,White resigns
53304,White resigns
62800,White resigns
65401,White resigns
1247,White resigns
52697,White resigns
28204,White resigns
76392,White resigns
14922,White resigns
42640,White resigns
16665,White resigns
69777,White resigns
33498,White resigns
60232,White resigns
67234,White resigns
50378,White resigns
27272,White resigns
46445,White resigns
39738,White resigns
38258,White resigns
79803,White resigns
4002,White resigns
21790,White resigns
15443,White resigns
42410,White resigns
16057,White resigns
21341,White resigns
41577,White resigns
2491,White resigns
71163,White resigns
29106,White resigns
72595,White resigns
19751,White resigns
33059,White resigns
28128,White resigns
22742,White resigns
54048,White resigns
39437,White resigns
50612,White resigns
67610,White resigns
18743,White resigns
49996,White resigns
74596,White resigns
68507,White resigns
10045,White resigns
7485,White resigns
8988,White resigns
23190,White resigns
73544,White resigns
55905,White resigns
46551,White resigns
16300,White resigns
79014,White resigns
23506,White resigns
42881,White resigns
17471,White resigns
28937,White resigns
6304,White resigns
21808,White resigns
73290,White resigns
36328,White resigns
60170,White resigns
71574,White resigns
77383,White resigns
79874,White resigns
70746,White resigns
65648,White resigns
47245,White resigns
76488,White resigns
4866,White resigns
53460,White resigns
72757,White resigns
77444,White resigns
16715,White resigns
48571,White resigns
37758,White resigns
25154,White resigns
59402,White resigns
43399,White resigns
31704,White resigns
53392,White resigns
76537,White resigns
68880,White resigns
2199,White resigns
69788,White resigns
11015,White resigns
76005,White resigns
27739,White resigns
46704,White resigns
78749,White resigns
15198,White resigns
48532,White resigns
64676,White resigns
5640,White resigns
60217,White resigns
48898,White resigns
69741,White resigns
70666,White resigns
6244,White resigns
28537,White resigns
56015,White resigns
77047,White resigns
32739,White resigns
33861,White resigns
16239,White resigns
67482,White resigns
15240,White resigns
53152,White resigns
55538,White resigns
29641,White resigns
8199,White resigns
2994,White resigns
53665,White resigns
987,White resigns
47439,White resigns
72073,White resigns
16346,White resigns
16668,White resigns
65057,White resigns
17897,White resigns
73059,White resigns
72119,White resigns
77001,White resigns
62481,White resigns
10650,White resigns
70444,White resigns
64991,White resigns
51906,White resigns
63321,White resigns
73819,White resigns
13554,White resigns
13324,White resigns
51725,White resigns
34247,White resigns
71109,White resigns
1311,White resigns
70734,White resigns
10719,White resigns
24006,White resigns
79216,White resigns
19425,White resigns
65629,White resigns
5697,White resigns
43384,White resigns
52198,White resigns
12250,White resigns
12163,White resigns
7605,White resigns
7335,White resigns
71570,White resigns
24159,White resigns
59080,White resigns
48252,White resigns
65619,White resigns
35184,White resigns
9542,White resigns
4157,White resigns
9952,White resigns
16491,White resigns
1940,White resigns
68717,White resigns
3998,White resigns
61848,White resigns
30588,White resigns
49279,White resigns
30643,White resigns
67372,White resigns
24664,White resigns
75609,White resigns
4651,White resigns
32575,White resigns
47793,White resigns
43689,White resigns
59926,White resigns
27179,White resigns
73741,White resigns
64831,White resigns
27475,White resigns
39547,White resigns
19766,White resigns
55095,White resigns
21161,White resigns
6879,White resigns
42376,White resigns
72444,White resigns
66709,White resigns
43906,White resigns
5204,White resigns
36693,White resigns
65818,White resigns
64982,White resigns
57057,White resigns
38399,White resigns
23491,White resigns
17995,White resigns
7931,White resigns
58093,White resigns
19714,White resigns
19931,White resigns
80665,White resigns
38315,White resigns
65340,White resigns
58495,White resigns
60626,White resigns
58109,White resigns
36043,White resigns
66445,White resigns
65278,White resigns
22134,White resigns
31756,White resigns
70113,White resigns
8325,White resigns
46705,White resigns
62596,White resigns
6148,White resigns
58678,White resigns
13890,White resigns
38919,White resigns
58738,White resigns
56170,White resigns
23141,White resigns
21839,White resigns
68602,White resigns
42220,White resigns
61653,White resigns
73708,White resigns
76239,White resigns
56308,White resigns
47060,White resigns
35699,White resigns
5156,White resigns
48223,White resigns
6586,White resigns
39027,White resigns
3668,White resigns
51812,White resigns
31581,White resigns
19173,White resigns
58467,White resigns
48636,White resigns
10025,White resigns
17435,White resigns
30193,White resigns
21495,White resigns
73348,White resigns
69779,White resigns
33170,White resigns
40851,White resigns
1047,White resigns
60612,White resigns
53083,White resigns
37744,White resigns
73470,White resigns
17258,White resigns
35771,White resigns
72324,White resigns
47003,White resigns
80426,White resigns
34423,White resigns
28594,White resigns
21889,White resigns
51528,White resigns
74810,White resigns
60165,White resigns
1900,White resigns
77342,White resigns
18004,White resigns
56904,White resigns
63526,White resigns
22907,White resigns
12964,White resigns
78743,White resigns
45335,White resigns
43277,White resigns
66707,White resigns
30599,White resigns
31116,White resigns
60309,White resigns
17922,White resigns
2992,White resigns
37340,White resigns
79923,White resigns
5055,White resigns
18559,White resigns
19885,White resigns
60645,White resigns
60733,White resigns
17861,White resigns
32154,White resigns
34845,White resigns
76876,White resigns
8574,White resigns
16308,White resigns
22784,White resigns
53876,White resigns
36640,White resigns
28371,White resigns
80343,White resigns
9334,White resigns
49525,White resigns
18154,White resigns
41432,White resigns
77896,White resigns
39235,White resigns
4567,White resigns
15355,White resigns
35298,White resigns
27243,White resigns
63041,White resigns
66931,White resigns
1127,White resigns
42649,White resigns
7126,White resigns
45417,White resigns
76464,White resigns
57616,White resigns
8181,White resigns
59958,White resigns
8407,White resigns
24262,White resigns
1808,White resigns
1215,White resigns
55698,White resigns
1440,White resigns
70150,White resigns
10924,White resigns
46290,White resigns
34923,White resigns
23799,White resigns
25314,White resigns
78607,White resigns
13118,White resigns
19363,White resigns
41930,White resigns
59540,White resigns
2979,White resigns
79290,White resigns
27891,White resigns
22633,White resigns
64298,White resigns
39031,White resigns
50644,White resigns
24286,White resigns
53015,White resigns
10975,White resigns
44414,White resigns
12610,White resigns
10844,White resigns
56384,White resigns
67597,White resigns
13204,White resigns
17036,White resigns
33474,White resigns
37375,White resigns
80887,White resigns
62340,White resigns
60791,White resigns
44774,White resigns
65552,White resigns
50077,White resigns
55656,White resigns
29878,White resigns
11701,White resigns
79264,White resigns
57024,White resigns
43310,White resigns
66293,White resigns
27032,White resigns
37118,White resigns
34341,White resigns
4320,White resigns
53192,White resigns
70478,White resigns
77106,White resigns
9779,White resigns
12238,White resigns
47816,White resigns
58539,White resigns
20672,White resigns
464,White resigns
18869,White resigns
2780,White resigns
74599,White resigns
2311,White resigns
26888,White resigns
22722,White resigns
52877,White resigns
48161,White resigns
1403,White resigns
80388,White resigns
56124,White resigns
49456,White resigns
23311,White resigns
49092,White resigns
77425,White resigns
29992,White resigns
50066,White resigns
34838,White resigns
79191,White resigns
15619,White resigns
45115,White resigns
43191,White resigns
34431,White resigns
28207,White resigns
51498,White resigns
5278,White resigns
27696,White resigns
13259,White resigns
54969,White resigns
73525,White resigns
63554,White resigns
47013,White resigns
9831,White resigns
1869,White resigns
29230,White resigns
2118,White resigns
3577,White resigns
62437,White resigns
66113,White resigns
65102,White resigns
73171,White resigns
58110,White resigns
52153,White resigns
58580,White resigns
57267,White resigns
77014,White resigns
73306,White resigns
63376,White resigns
73711,White resigns
70604,White resigns
19091,White resigns
43050,White resigns
67721,White resigns
71722,White resigns
78832,White resigns
46298,White resigns
19408,White resigns
63549,White resigns
30986,White resigns
5576,White resigns
46624,White resigns
16486,White resigns
50060,White resigns
61457,White resigns
16187,White resigns
61660,White resigns
13173,White resigns
52552,White resigns
17505,White resigns
57830,White resigns
76508,White resigns
50857,White resigns
13901,White resigns
34612,White resigns
73628,White resigns
12621,White resigns
51282,White resigns
32495,White resigns
64009,White resigns
9627,White resigns
77299,White resigns
46701,White resigns
66051,White resigns
20946,White resigns
52235,White resigns
63417,White resigns
2970,White resigns
7727,White resigns
49637,White resigns
13001,White resigns
14102,White resigns
66954,White resigns
40034,White resigns
39516,White resigns
18344,White resigns
43211,White resigns
47854,White resigns
7125,White resigns
51634,White resigns
77353,White resigns
46847,White resigns
74982,White resigns
71656,White resigns
80859,White resigns
15648,White resigns
25159,White resigns
223,White resigns
4191,White resigns
70175,White resigns
67419,White resigns
33164,White resigns
77610,White resigns
31244,White resigns
69051,White resigns
41788,White resigns
24149,White resigns
57022,White resigns
43115,White resigns
62704,White resigns
76519,White resigns
8048,White resigns
34680,White resigns
73714,White resigns
75951,White resigns
32864,White resigns
57493,White resigns
77536,White resigns
49766,White resigns
16388,White resigns
45749,White resigns
29540,White resigns
56250,White resigns
78879,White resigns
76904,White resigns
65613,White resigns
47716,White resigns
6454,White resigns
41561,White resigns
55088,White resigns
7938,White resigns
48780,White resigns
69431,White resigns
69889,White resigns
2517,White resigns
27633,White resigns
1365,White resigns
1140,White resigns
34540,White resigns
36391,White resigns
80195,White resigns
6523,White resigns
13899,White resigns
66742,White resigns
26040,White resigns
56882,White resigns
6320,White resigns
13266,White resigns
24108,White resigns
64093,White resigns
6299,White resigns
46783,White resigns
24672,White resigns
46265,White resigns
58136,White resigns
19261,White resigns
78058,White resigns
2511,White resigns
18477,White resigns
64793,White resigns
78169,White resigns
59092,White resigns
28476,White resigns
29845,White resigns
33793,White resigns
55675,White resigns
50116,White resigns
30646,White resigns
24008,White resigns
23187,White resigns
2389,White resigns
32707,White resigns
43283,White resigns
53923,White resigns
31727,White resigns
74733,White resigns
27828,White resigns
24048,White resigns
73206,White resigns
45622,White resigns
20501,White resigns
8482,White resigns
35345,White resigns
69451,White resigns
2754,White resigns
72107,White resigns
62828,White resigns
31190,White resigns
75297,White resigns
78814,White resigns
53789,White resigns
4696,White resigns
66212,White resigns
59602,White resigns
18508,White resigns
79502,White resigns
39464,White resigns
53881,White resigns
36131,White resigns
72402,White resigns
50180,White resigns
67066,White resigns
44786,White resigns
456,White resigns
7326,White resigns
15689,White resigns
34473,White resigns
50774,White resigns
50987,White resigns
15544,White resigns
77964,White resigns
57351,White resigns
28773,White resigns
57778,White resigns
13931,White resigns
63786,White resigns
69757,White resigns
25979,White resigns
23313,White resigns
51156,White resigns
26485,White resigns
39065,White resigns
49748,White resigns
49734,White resigns
71400,White resigns
76768,White resigns
32219,White resigns
80497,White resigns
80301,White resigns
11500,White resigns
11820,White resigns
79374,White resigns
37341,White resigns
13526,White resigns
20673,White resigns
78907,White resigns
23959,White resigns
27300,White resigns
30780,White resigns
51306,White resigns
26675,White resigns
21902,White resigns
27789,White resigns
57555,White resigns
5211,White resigns
70773,White resigns
46793,White resigns
14124,White resigns
13600,White resigns
40073,White resigns
5210,White resigns
30612,White resigns
69485,White resigns
49702,White resigns
22974,White resigns
70590,White resigns
35575,White resigns
22825,White resigns
64205,White resigns
38346,White resigns
11484,White resigns
23822,White resigns
36316,White resigns
21190,White resigns
48197,White resigns
49897,White resigns
79640,White resigns
48236,White resigns
70134,White resigns
10627,White resigns
13463,White resigns
18518,White resigns
71518,White resigns
22771,White resigns
59162,White resigns
43704,White resigns
75099,White resigns
71679,White resigns
72556,White resigns
62002,White resigns
40741,White resigns
5163,White resigns
11642,White resigns
3728,White resigns
34685,White resigns
15279,White resigns
75447,White resigns
48669,White resigns
8200,White resigns
23937,White resigns
60875,White resigns
50609,White resigns
10350,White resigns
61221,White resigns
64295,White resigns
77782,White resigns
17935,White resigns
11362,White resigns
33904,White resigns
6480,White resigns
35988,White resigns
50304,White resigns
58558,White resigns
34079,White resigns
67005,White resigns
61771,White resigns
55463,White resigns
72773,White resigns
26792,White resigns
69202,White resigns
68269,White resigns
3622,White resigns
69011,White resigns
37541,White resigns
18257,White resigns
33661,White resigns
41698,White resigns
64934,White resigns
63230,White resigns
73811,White resigns
61275,White resigns
29258,White resigns
61114,White resigns
36539,White resigns
19895,White resigns
19489,White resigns
69391,White resigns
71426,White resigns
39334,White resigns
46859,White resigns
17553,White resigns
42039,White resigns
47377,White resigns
21156,White resigns
19635,White resigns
50278,White resigns
942,White resigns
64566,White resigns
30609,White resigns
78317,White resigns
37903,White resigns
866,White resigns
13063,White resigns
38746,White resigns
45313,White resigns
60001,White resigns
78550,White resigns
11131,White resigns
39952,White resigns
11954,White resigns
8419,White resigns
70897,White resigns
71974,White resigns
72031,White resigns
45015,White resigns
49376,White resigns
25625,White resigns
70793,White resigns
2872,White resigns
66124,White resigns
40048,White resigns
1639,White resigns
51022,White resigns
69075,White resigns
71543,White resigns
28783,White resigns
79994,White resigns
78027,White resigns
39263,White resigns
26029,White resigns
78567,White resigns
13618,White resigns
13032,White resigns
19336,White resigns
66885,White resigns
8273,White resigns
61103,White resigns
48720,White resigns
18229,White resigns
15568,White resigns
9700,White resigns
46959,White resigns
36454,White resigns
43016,White resigns
19769,White resigns
71720,White resigns
25696,White resigns
65440,White resigns
49869,White resigns
24088,White resigns
65708,White resigns
344,White resigns
72483,White resigns
60701,White resigns
80097,White resigns
78801,White resigns
25183,White resigns
18216,White resigns
65400,White resigns
53136,White resigns
79364,White resigns
64850,White resigns
43102,White resigns
72436,White resigns
6931,White resigns
8024,White resigns
7703,White resigns
80232,White resigns
58407,White resigns
16071,White resigns
60799,White resigns
62967,White resigns
46600,White resigns
6747,White resigns
72772,White resigns
52533,White resigns
68627,White resigns
42165,White resigns
77291,White resigns
62233,White resigns
7955,White resigns
15237,White resigns
54417,White resigns
88,White resigns
64585,White resigns
31782,White resigns
74308,White resigns
43760,White resigns
69478,White resigns
20013,White resigns
8191,White resigns
69738,White resigns
6181,White resigns
9986,White resigns
10117,White resigns
15492,White resigns
75827,White resigns
42111,White resigns
6537,White resigns
39378,White resigns
10501,White resigns
74878,White resigns
4464,White resigns
15201,White resigns
21824,White resigns
79780,White resigns
47190,White resigns
57669,White resigns
40307,White resigns
17315,White resigns
78131,White resigns
26962,White resigns
47041,White resigns
3903,White resigns
11322,White resigns
5049,White resigns
1034,White resigns
34369,White resigns
71622,White resigns
32072,White resigns
31022,White resigns
26299,White resigns
9195,White resigns
14703,White resigns
37068,White resigns
58559,White resigns
46728,White resigns
4873,White resigns
12659,White resigns
64148,White resigns
10015,White resigns
74203,White resigns
30289,White resigns
37813,White resigns
31468,White resigns
29073,White resigns
65257,White resigns
41233,White resigns
3254,White resigns
51300,White resigns
4009,White resigns
22267,White resigns
47457,White resigns
904,White resigns
75085,White resigns
58213,White resigns
23580,White resigns
39918,White resigns
55710,White resigns
72716,White resigns
45090,White resigns
3175,White resigns
17776,White resigns
8408,White resigns
25720,White resigns
77681,White resigns
75648,White resigns
60200,White resigns
64871,White resigns
69114,White resigns
9581,White resigns
80,White resigns
24214,White resigns
53158,White resigns
6760,White resigns
26873,White resigns
33674,White resigns
47598,White resigns
50487,White resigns
73194,White resigns
27558,White resigns
68786,White resigns
14843,White resigns
52259,White resigns
78887,White resigns
1410,White resigns
2179,White resigns
36122,White resigns
75914,White resigns
45615,White resigns
26885,White resigns
32865,White resigns
43832,White resigns
8662,White resigns
69293,White resigns
37869,White resigns
60088,White resigns
56783,White resigns
8972,White resigns
26281,White resigns
42908,White resigns
34051,White resigns
2550,White resigns
36168,White resigns
17538,White resigns
54422,White resigns
60089,White resigns
65156,White resigns
71059,White resigns
33690,White resigns
56079,White resigns
6579,White resigns
18668,White resigns
49151,White resigns
75857,White resigns
25496,White resigns
9097,White resigns
22053,White resigns
52272,White resigns
75020,White resigns
16298,White resigns
62548,White resigns
29708,White resigns
3085,White resigns
73808,White resigns
34903,White resigns
20078,White resigns
54348,White resigns
59000,White resigns
58614,White resigns
15940,White resigns
31515,White resigns
21832,White resigns
51070,White resigns
17051,White resigns
41844,White resigns
28487,White resigns
64245,White resigns
27946,White resigns
38106,White resigns
55374,White resigns
65493,White resigns
12461,White resigns
42053,White resigns
53994,White resigns
28847,White resigns
29735,White resigns
79678,White resigns
64451,White resigns
46841,White resigns
31913,White resigns
3807,White resigns
7378,White resigns
1835,White resigns
55589,White resigns
52023,White resigns
64710,White resigns
25745,White resigns
29321,White resigns
75775,White resigns
35521,White resigns
79916,White resigns
69102,White resigns
62524,White resigns
1409,White resigns
65684,White resigns
51408,White resigns
38225,White resigns
29583,White resigns
54706,White resigns
53237,White resigns
44284,White resigns
79998,White resigns
31949,White resigns
43427,White resigns
80316,White resigns
4212,White resigns
9341,White resigns
74406,White resigns
21956,White resigns
8411,White resigns
33804,White resigns
12060,White resigns
43252,White resigns
46243,White resigns
66488,White resigns
68788,White resigns
10708,White resigns
17178,White resigns
60598,White resigns
76172,White resigns
72001,White resigns
2340,White resigns
67728,White resigns
3989,White resigns
8601,White resigns
12904,White resigns
57950,White resigns
28271,White resigns
13855,White resigns
43834,White resigns
24126,White resigns
26059,White resigns
56500,White resigns
52892,White resigns
5846,White resigns
64682,White resigns
60341,White resigns
15271,White resigns
70179,White resigns
17754,White resigns
1514,White resigns
33411,White resigns
11896,White resigns
47295,White resigns
18770,White resigns
60897,White resigns
77378,White resigns
55911,White resigns
73780,White resigns
43164,White resigns
33336,White resigns
8733,White resigns
28212,White resigns
40941,White resigns
79639,White resigns
63599,White resigns
44439,White resigns
44869,White resigns
57532,White resigns
18007,White resigns
39030,White resigns
60287,White resigns
63608,White resigns
67277,White resigns
34959,White resigns
41451,White resigns
6290,White resigns
52999,White resigns
2047,White resigns
38324,White resigns
10614,White resigns
39850,White resigns
65979,White resigns
51149,White resigns
68722,White resigns
7414,White resigns
6423,White resigns
8436,White resigns
70411,White resigns
21851,White resigns
25692,White resigns
54104,White resigns
86,White resigns
45519,White resigns
56770,White resigns
46758,White resigns
42971,White resigns
15497,White resigns
23280,White resigns
35782,White resigns
29922,White resigns
64457,White resigns
14080,White resigns
31938,White resigns
12963,White resigns
27388,White resigns
30164,White resigns
12925,White resigns
26458,White resigns
43596,White resigns
63088,White resigns
34072,White resigns
25151,White resigns
4868,White resigns
35792,White resigns
9899,White resigns
44793,White resigns
35716,White resigns
22548,White resigns
57772,White resigns
59110,White resigns
44133,White resigns
38897,White resigns
69605,White resigns
46994,White resigns
74935,White resigns
29671,White resigns
71975,White resigns
70101,White resigns
4752,White resigns
33811,White resigns
75994,White resigns
48512,White resigns
33139,White resigns
62020,White resigns
20092,White resigns
58484,White resigns
42914,White resigns
18292,White resigns
13039,White resigns
80766,White resigns
17919,White resigns
60696,White resigns
57580,White resigns
52628,White resigns
5131,White resigns
9985,White resigns
17019,White resigns
74581,White resigns
16075,White resigns
57787,White resigns
73112,White resigns
58513,White resigns
47089,White resigns
40362,White resigns
29511,White resigns
75081,White resigns
19081,White resigns
105,White resigns
75667,White resigns
39802,White resigns
17506,White resigns
8470,White resigns
72339,White resigns
70841,White resigns
73944,White resigns
21292,White resigns
46418,White resigns
46252,White resigns
41600,White resigns
80270,White resigns
54224,White resigns
16690,White resigns
47808,White resigns
10825,White resigns
11297,White resigns
77314,White resigns
67866,White resigns
56971,White resigns
32702,White resigns
15405,White resigns
8110,White resigns
38605,White resigns
9886,White resigns
17809,White resigns
36170,White resigns
49585,White resigns
76536,White resigns
12582,White resigns
7951,White resigns
24359,White resigns
54067,White resigns
78032,White resigns
25414,White resigns
66150,White resigns
58672,White resigns
44077,White resigns
5588,White resigns
10789,White resigns
61115,White resigns
27951,White resigns
13316,White resigns
25504,White resigns
1023,White resigns
73915,White resigns
75181,White resigns
36826,White resigns
53102,White resigns
44253,White resigns
48761,White resigns
39699,White resigns
49782,White resigns
8162,White resigns
68109,White resigns
35149,White resigns
78872,White resigns
52642,White resigns
67207,White resigns
2977,White resigns
68483,White resigns
76384,White resigns
76620,White resigns
22168,White resigns
55995,White resigns
65700,White resigns
71487,White resigns
58637,White resigns
41757,White resigns
5036,White resigns
29251,White resigns
52733,White resigns
26615,White resigns
1843,White resigns
16614,White resigns
38543,White resigns
73062,White resigns
72620,White resigns
9434,White resigns
51631,White resigns
4529,White resigns
11230,White resigns
38940,White resigns
72677,White resigns
31479,White resigns
77389,White resigns
22769,White resigns
30236,White resigns
48862,White resigns
72719,White resigns
14951,White resigns
28063,White resigns
29497,White resigns
79711,White resigns
71240,White resigns
44269,White resigns
54660,White resigns
72673,White resigns
43542,White resigns
17690,White resigns
61079,White resigns
43136,White resigns
74378,White resigns
54667,White resigns
15999,White resigns
44619,White resigns
49954,White resigns
18909,White resigns
60811,White resigns
37283,White resigns
71249,White resigns
50165,White resigns
16326,White resigns
23066,White resigns
73051,White resigns
80228,White resigns
46910,White resigns
1833,White resigns
3775,White resigns
52357,White resigns
68376,White resigns
37515,White resigns
6631,White resigns
31742,White resigns
42940,White resigns
61425,White resigns
28483,White resigns
63290,White resigns
23172,White resigns
77801,White resigns
67201,White resigns
73727,White resigns
39776,White resigns
2355,White resigns
49600,White resigns
1847,White resigns
59210,White resigns
60136,White resigns
79951,White resigns
14119,White resigns
78816,White resigns
26102,White resigns
75685,White resigns
9639,White resigns
36727,White resigns
78630,White resigns
39790,White resigns
76230,White resigns
3100,White resigns
44626,White resigns
14188,White resigns
76780,White resigns
33837,White resigns
32523,White resigns
6961,White resigns
63702,White resigns
26573,White resigns
53637,White resigns
38804,White resigns
67849,White resigns
71917,White resigns
12944,White resigns
65078,White resigns
22721,White resigns
26867,White resigns
21117,White resigns
31549,White resigns
36061,White resigns
75401,White resigns
16737,White resigns
10446,White resigns
72169,White resigns
64296,White resigns
27980,White resigns
67188,White resigns
30178,White resigns
32791,White resigns
78721,White resigns
63225,White resigns
55381,White resigns
31081,White resigns
30909,White resigns
23103,White resigns
60288,White resigns
46353,White resigns
54776,White resigns
5010,White resigns
67452,White resigns
76824,White resigns
9147,White resigns
5020,White resigns
46711,White resigns
79175,White resigns
45902,White resigns
61205,White resigns
44881,White resigns
61450,White resigns
59437,White resigns
10094,White resigns
64614,White resigns
73279,White resigns
62058,White resigns
45529,White resigns
44630,White resigns
58028,White resigns
12154,White resigns
55762,White resigns
59294,White resigns
36722,White resigns
29602,White resigns
58141,White resigns
49545,White resigns
50262,White resigns
14200,White resigns
41167,White resigns
15096,White resigns
47321,White resigns
52140,White resigns
14105,White resigns
5466,White resigns
72551,White resigns
36152,White resigns
68412,White resigns
46605,White resigns
48804,White resigns
57028,White resigns
61559,White resigns
63172,White resigns
68852,White resigns
75810,White resigns
33328,White resigns
51787,White resigns
73174,White resigns
3823,White resigns
2136,White resigns
33341,White resigns
80693,White resigns
59986,White resigns
16934,White resigns
70120,White resigns
7344,White resigns
5982,White resigns
18825,White resigns
58438,White resigns
12605,White resigns
24463,White resigns
2107,White resigns
54823,White resigns
29380,White resigns
26093,White resigns
